"Tag"	"No."	"Gene"	"Name"	"GeneName"	"annots"
"Mpcki1_Rep.Up"	19	"Mp1g13200"	"MpRLK-Pelle_L-LEC2"	"Mp1g13200 [MpRLK-Pelle_L-LEC2]"	"[KOG1187]: Serine/threonine protein kinase; [T];
[PTHR27007];
[PTHR27007:SF291]: L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE IX.1-LIKE;
[PF00069]: Protein kinase domain"
"Mpcki1_Rep.Up"	20	"Mp1g14960"	"MpFRO1"	"Mp1g14960 [MpFRO1]"	"[K00521]: E1.16.1.7; ferric-chelate reductase [EC:1.16.1.7];
[KOG0039]: Ferric reductase, NADH/NADPH oxidase and related proteins; [PQ];
[PTHR11972:SF171]: FERRIC REDUCTASE, NAD BINDING DOMAIN-CONTAINING PROTEIN-RELATED;
[PTHR11972]: NADPH OXIDASE;
[PF08030]: Ferric reductase NAD binding domain;
[PF01794]: Ferric reductase like transmembrane component;
[PF08022]: FAD-binding domain"
"Mpcki1_Rep.Up"	21	"Mp1g14990"	""	""	"[KOG1030]: Predicted Ca2+-dependent phospholipid-binding protein; C-term missing; [R];
[PTHR46502]: C2 DOMAIN-CONTAINING;
[PF00168]: C2 domain"
"Mpcki1_Rep.Up"	22	"Mp1g15240"	""	""	"[K13095]: SF1; splicing factor 1;
[KOG0119]: Splicing factor 1/branch point binding protein (RRM superfamily); [A];
[PTHR11208:SF45]: SPLICING FACTOR 1;
[PTHR11208]: RNA-BINDING PROTEIN RELATED;
[PF16275]: Splicing factor 1 helix-hairpin domain;
[PF00013]: KH domain"
"Mpcki1_Rep.Up"	23	"Mp1g15610"	""	""	"[KOG1773]: Stress responsive protein; [R];
[PTHR21659:SF97]: HYDROPHOBIC PROTEIN RCI2A;
[PTHR21659]: HYDROPHOBIC PROTEIN RCI2  LOW TEMPERATURE AND SALT RESPONSIVE PROTEIN LTI6 -RELATED;
[PF01679]: Proteolipid membrane potential modulator"
"Mpcki1_Rep.Up"	24	"Mp1g16100"	""	""	"[PTHR43447]: ALPHA-AMYLASE;
[PTHR43447:SF26]: OS01G0856900 PROTEIN;
[PF00686]: Starch binding domain"
"Mpcki1_Rep.Up"	25	"Mp1g18650"	""	""	"[KOG1607]: Protein transporter of the TRAM (translocating chain-associating membrane) superfamily; [U];
[PTHR12560:SF49]: LAG1 LONGEVITY ASSURANCE HOMOLOG 3;
[PTHR12560]: LONGEVITY ASSURANCE FACTOR 1  LAG1;
[PF03798]: TLC domain"
"Mpcki1_Rep.Up"	26	"Mp1g20200"	""	""	"[K18059]: SULTR4; sulfate transporter 4;
[KOG0236]: Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family); [P];
[PTHR11814]: SULFATE TRANSPORTER;
[PTHR11814:SF218]: SULFATE TRANSPORTER 4.1, CHLOROPLASTIC-LIKE;
[PF00916]: Sulfate permease family;
[PF01740]: STAS domain"
"Mpcki1_Rep.Up"	27	"Mp1g20460"	""	""	"[PTHR32303]: QUINOPROTEIN ALCOHOL DEHYDROGENASE (CYTOCHROME C);
[PTHR32303:SF10]: POLYVINYLALCOHOL DEHYDROGENASE;
[PF13570]: PQQ-like domain;
[PF13360]: PQQ-like domain"
"Mpcki1_Rep.Up"	28	"Mp1g21210"	""	""	"[KOG1716]: Dual specificity phosphatase; C-term missing; [V];
[KOG1616]: Protein involved in Snf1 protein kinase complex assembly; N-term missing; C-term missing; [G];
[PTHR46642:SF3]: PHOSPHOGLUCAN PHOSPHATASE DSP4, CHLOROPLASTIC;
[PTHR46642]: DUAL SPECIFICITY PHOSPHATASE, SUBGROUP, CATALYTIC DOMAIN;
[PF00782]: Dual specificity phosphatase, catalytic domain;
[PF16561]: Glycogen recognition site of AMP-activated protein kinase"
"Mpcki1_Rep.Up"	29	"Mp1g22360"	""	""	"[PF07367]: Fungal fruit body lectin"
"Mpcki1_Rep.Up"	30	"Mp1g22370"	""	""	"[PF07367]: Fungal fruit body lectin"
"Mpcki1_Rep.Up"	31	"Mp1g22410"	""	""	"[PF07367]: Fungal fruit body lectin"
"Mpcki1_Rep.Up"	32	"Mp1g22420"	""	""	""
"Mpcki1_Rep.Up"	33	"Mp1g22460"	"MpGH18.1"	"Mp1g22460 [MpGH18.1]"	"[K01183]: E3.2.1.14; chitinase [EC:3.2.1.14];
[KOG4701]: Chitinase; C-term missing; [M];
[PTHR45708]: ENDOCHITINASE;
[PTHR45708:SF48]: CHITINASE;
[PF00704]: Glycosyl hydrolases family 18"
"Mpcki1_Rep.Up"	34	"Mp1g23130"	""	""	"[KOG0025]: Zn2+-binding dehydrogenase (nuclear receptor binding factor-1); N-term missing; [KC];
[PTHR48106:SF2]: TRANS-2-ENOYL-COA REDUCTASE, MITOCHONDRIAL;
[PTHR48106]: QUINONE OXIDOREDUCTASE PIG3-RELATED;
[PF00107]: Zinc-binding dehydrogenase"
"Mpcki1_Rep.Up"	35	"Mp1g23140"	""	""	"[KOG0025]: Zn2+-binding dehydrogenase (nuclear receptor binding factor-1); C-term missing; [KC];
[KOG1197]: Predicted quinone oxidoreductase; C-term missing; [CR];
[KOG0022]: Alcohol dehydrogenase, class III; C-term missing; [Q];
[PTHR48106:SF2]: TRANS-2-ENOYL-COA REDUCTASE, MITOCHONDRIAL;
[PTHR48106]: QUINONE OXIDOREDUCTASE PIG3-RELATED;
[PF08240]: Alcohol dehydrogenase GroES-like domain"
"Mpcki1_Rep.Up"	36	"Mp1g23170"	""	""	"[KOG0025]: Zn2+-binding dehydrogenase (nuclear receptor binding factor-1); C-term missing; [KC];
[PTHR48106:SF2]: TRANS-2-ENOYL-COA REDUCTASE, MITOCHONDRIAL;
[PTHR48106]: QUINONE OXIDOREDUCTASE PIG3-RELATED;
[PF08240]: Alcohol dehydrogenase GroES-like domain"
"Mpcki1_Rep.Up"	37	"Mp1g23740"	""	""	"[KOG4224]: Armadillo repeat protein VAC8 required for vacuole fusion, inheritance and cytosol-to-vacuole protein targeting; N-term missing; C-term missing; [U];
[PTHR45958]: RING-TYPE E3 UBIQUITIN TRANSFERASE;
[PTHR45958:SF15]: RING-TYPE E3 UBIQUITIN TRANSFERASE;
[PF04564]: U-box domain"
"Mpcki1_Rep.Up"	38	"Mp1g25200"	""	""	""
"Mpcki1_Rep.Up"	39	"Mp1g25550"	""	""	""
"Mpcki1_Rep.Up"	40	"Mp1g25840"	""	""	"[KOG1231]: Proteins containing the FAD binding domain; C-term missing; [C];
[PTHR42973]: BINDING OXIDOREDUCTASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_1G17690)-RELATED;
[PTHR42973:SF39]: BINDING OXIDOREDUCTASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_1G17690)-RELATED;
[PF08031]: Berberine and berberine like;
[PF01565]: FAD binding domain"
"Mpcki1_Rep.Up"	41	"Mp1g26550"	""	""	"[KOG1773]: Stress responsive protein; [R];
[PTHR21659:SF97]: HYDROPHOBIC PROTEIN RCI2A;
[PTHR21659]: HYDROPHOBIC PROTEIN RCI2  LOW TEMPERATURE AND SALT RESPONSIVE PROTEIN LTI6 -RELATED;
[PF01679]: Proteolipid membrane potential modulator"
"Mpcki1_Rep.Up"	42	"Mp1g26710"	"MpPEX11b"	"Mp1g26710 [MpPEX11b]"	"[KOG4186]: Peroxisomal biogenesis protein (peroxin); [U];
[PTHR12652]: PEROXISOMAL BIOGENESIS FACTOR 11;
[PTHR12652:SF17]: PEROXISOMAL MEMBRANE PROTEIN 11B;
[PF05648]: Peroxisomal biogenesis factor 11 (PEX11)"
"Mpcki1_Rep.Up"	43	"Mp1g26970"	""	""	"[K01652]: E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6];
[KOG2450]: Aldehyde dehydrogenase; [C];
[KOG1185]: Thiamine pyrophosphate-requiring enzyme; [EH];
[PTHR18968]: THIAMINE PYROPHOSPHATE ENZYMES;
[PTHR18968:SF129]: ACETOLACTATE SYNTHASE;
[PF00171]: Aldehyde dehydrogenase family;
[PF02775]: Thiamine pyrophosphate enzyme, C-terminal TPP binding domain;
[PF00205]: Thiamine pyrophosphate enzyme, central domain;
[PF02776]: Thiamine pyrophosphate enzyme, N-terminal TPP binding domain"
"Mpcki1_Rep.Up"	44	"Mp1g27910"	""	""	"[K15400]: HHT1; omega-hydroxypalmitate O-feruloyl transferase [EC:2.3.1.188];
[PTHR31642:SF231]: OMEGA-HYDROXYPALMITATE O-FERULOYL TRANSFERASE-LIKE;
[PTHR31642]: TRICHOTHECENE 3-O-ACETYLTRANSFERASE;
[PF02458]: Transferase family"
"Mpcki1_Rep.Up"	45	"Mp1g28400"	""	""	"[KOG2160]: Armadillo/beta-catenin-like repeat-containing protein; N-term missing; [O];
[PTHR47249]: VACUOLAR PROTEIN 8;
[PF00514]: Armadillo/beta-catenin-like repeat"
"Mpcki1_Rep.Up"	46	"Mp1g29100"	""	""	"[K00522]: FTH1; ferritin heavy chain [EC:1.16.3.2];
[KOG2332]: Ferritin; [P];
[PTHR11431]: FERRITIN;
[PTHR11431:SF85]: FERRITIN;
[PF00210]: Ferritin-like domain"
"Mpcki1_Rep.Up"	47	"Mp2g00280"	""	""	"[KOG2614]: Kynurenine 3-monooxygenase and related flavoprotein monooxygenases; [CR];
[PTHR45934]: FAD/NAD(P)-BINDING OXIDOREDUCTASE FAMILY PROTEIN;
[PTHR45934:SF9]: FAD/NAD(P)-BINDING OXIDOREDUCTASE FAMILY PROTEIN;
[PF01494]: FAD binding domain"
"Mpcki1_Rep.Up"	48	"Mp2g00380"	""	""	"[K13071]: PAO, ACD1; pheophorbide a oxygenase [EC:1.14.15.17];
[PTHR21266]: IRON-SULFUR DOMAIN CONTAINING PROTEIN;
[PTHR21266:SF24]: PHEOPHORBIDE A OXYGENASE, CHLOROPLASTIC;
[PF00355]: Rieske [2Fe-2S] domain;
[PF08417]: Pheophorbide a oxygenase"
"Mpcki1_Rep.Up"	49	"Mp2g01360"	""	""	""
"Mpcki1_Rep.Up"	50	"Mp2g01700"	""	""	"[KOG1603]: Copper chaperone; [P];
[PTHR22814:SF272];
[PTHR22814]: COPPER TRANSPORT PROTEIN ATOX1-RELATED;
[PF00403]: Heavy-metal-associated domain"
"Mpcki1_Rep.Up"	51	"Mp2g02010"	"MpLEA-like7"	"Mp2g02010 [MpLEA-like7]"	"[PTHR47372:SF11]: DAUER UP-REGULATED-RELATED;
[PTHR47372]: DAUER UP-REGULATED-RELATED"
"Mpcki1_Rep.Up"	52	"Mp2g02650"	""	""	"[K13993]: HSP20; HSP20 family protein;
[KOG0710]: Molecular chaperone (small heat-shock protein Hsp26/Hsp42); N-term missing; [O];
[PTHR11527:SF305]: 17.6 KDA CLASS I HEAT SHOCK PROTEIN 1-RELATED;
[PTHR11527]: HEAT-SHOCK PROTEIN 20 FAMILY MEMBER;
[PF00011]: Hsp20/alpha crystallin family"
"Mpcki1_Rep.Up"	53	"Mp2g03240"	""	""	""
"Mpcki1_Rep.Up"	54	"Mp2g04040"	"MpCYP759B1"	"Mp2g04040 [MpCYP759B1]"	"[K05280]: CYP75B1; flavonoid 3'-monooxygenase [EC:1.14.14.82];
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47949]: CYTOCHROME P450 703A2-RELATED-RELATED;
[PF00067]: Cytochrome P450"
"Mpcki1_Rep.Up"	55	"Mp2g05050"	""	""	"[KOG4224]: Armadillo repeat protein VAC8 required for vacuole fusion, inheritance and cytosol-to-vacuole protein targeting; N-term missing; C-term missing; [U];
[PTHR23315]: U BOX DOMAIN-CONTAINING"
"Mpcki1_Rep.Up"	56	"Mp2g05950"	""	""	"[KOG4412]: 26S proteasome regulatory complex, subunit PSMD10; [O];
[PTHR24134]: ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043;
[PTHR24134:SF9]: ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043;
[PF13962]: Domain of unknown function;
[PF12796]: Ankyrin repeats (3 copies);
[PF13857]: Ankyrin repeats (many copies)"
"Mpcki1_Rep.Up"	57	"Mp2g06620"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Rep.Up"	58	"Mp2g07720"	"MpNAC1"	"Mp2g07720 [MpNAC1]"	"[PTHR31744:SF114]: PROTEIN CUP-SHAPED COTYLEDON 2;
[PTHR31744]: PROTEIN CUP-SHAPED COTYLEDON 2-RELATED;
[PF02365]: No apical meristem (NAM) protein"
"Mpcki1_Rep.Up"	59	"Mp2g08350"	""	""	"[K03283]: HSPA1s; heat shock 70kDa protein 1/2/6/8;
[KOG0100]: Molecular chaperones GRP78/BiP/KAR2, HSP70 superfamily; [O];
[PTHR19375:SF464]: HEAT SHOCK COGNATE 70 KDA PROTEIN 2-LIKE;
[PTHR19375]: HEAT SHOCK PROTEIN 70KDA;
[PF00012]: Hsp70 protein"
"Mpcki1_Rep.Up"	60	"Mp2g08530"	""	""	"[K08776]: NPEPPS; puromycin-sensitive aminopeptidase [EC:3.4.11.-];
[KOG1046]: Puromycin-sensitive aminopeptidase and related aminopeptidases; [EO];
[PTHR11533]: PROTEASE M1 ZINC METALLOPROTEASE;
[PTHR11533:SF274]: AMINOPEPTIDASE;
[PF11838]: ERAP1-like C-terminal domain;
[PF01433]: Peptidase family M1 domain;
[PF17900]: Peptidase M1 N-terminal domain"
"Mpcki1_Rep.Up"	61	"Mp2g08570"	""	""	"[K01166]: RNASET2; ribonuclease T2 [EC:4.6.1.19];
[KOG1642]: Ribonuclease, T2 family; [A];
[PTHR11240]: RIBONUCLEASE T2;
[PTHR11240:SF67]: BNAA02G26660D PROTEIN;
[PF00445]: Ribonuclease T2 family"
"Mpcki1_Rep.Up"	62	"Mp2g09310"	""	""	"[PTHR47480:SF1]: EG45-LIKE DOMAIN CONTAINING PROTEIN;
[PTHR47480]: EG45-LIKE DOMAIN CONTAINING PROTEIN;
[PF03330]: Lytic transglycolase"
"Mpcki1_Rep.Up"	63	"Mp2g09510"	""	""	"[PTHR34484:SF2]: OS02G0832600 PROTEIN;
[PTHR34484]: OS02G0832600 PROTEIN"
"Mpcki1_Rep.Up"	64	"Mp2g09790"	"MpOMT9"	"Mp2g09790 [MpOMT9]"	"[K13066]: COMT; caffeic acid 3-O-methyltransferase / acetylserotonin O-methyltransferase [EC:2.1.1.68 2.1.1.4];
[KOG3178]: Hydroxyindole-O-methyltransferase and related SAM-dependent methyltransferases; [R];
[PTHR11746]: O-METHYLTRANSFERASE;
[PTHR11746:SF195]: CAFFEIC ACID 3-O-METHYLTRANSFERASE-LIKE ISOFORM X1;
[PF08100]: Dimerisation domain;
[PF00891]: O-methyltransferase domain"
"Mpcki1_Rep.Up"	65	"Mp2g09850"	""	""	""
"Mpcki1_Rep.Up"	66	"Mp2g10010"	""	""	"[PTHR31881];
[PTHR31881:SF6]: OS09G0494600 PROTEIN;
[PF04654]: Protein of unknown function, DUF599"
"Mpcki1_Rep.Up"	67	"Mp2g10390"	""	""	""
"Mpcki1_Rep.Up"	68	"Mp2g11780"	""	""	"[PTHR43795]: BIFUNCTIONAL ASPARTATE AMINOTRANSFERASE AND GLUTAMATE/ASPARTATE-PREPHENATE AMINOTRANSFERASE-RELATED;
[PTHR43795:SF20]: TRYPTOPHAN AMINOTRANSFERASE-RELATED PROTEIN 3;
[PF04864]: Allinase;
[PF04863]: Alliinase EGF-like domain"
"Mpcki1_Rep.Up"	69	"Mp2g11820"	""	""	"[PTHR33703:SF1]: OS07G0691300 PROTEIN;
[PTHR33703]: OS07G0691300 PROTEIN;
[PF07107]: Wound-induced protein WI12"
"Mpcki1_Rep.Up"	70	"Mp2g12010"	""	""	""
"Mpcki1_Rep.Up"	71	"Mp2g12390"	""	""	"[K14994]: SLC38A7_8; solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 7/8;
[KOG1305]: Amino acid transporter protein; [E];
[PTHR22950]: AMINO ACID TRANSPORTER;
[PTHR22950:SF652]: TRANSMEMBRANE AMINO ACID TRANSPORTER PROTEIN;
[PF01490]: Transmembrane amino acid transporter protein"
"Mpcki1_Rep.Up"	72	"Mp2g13590"	""	""	"[K18195]: RGL4, rhiE; rhamnogalacturonan endolyase [EC:4.2.2.23];
[PTHR32018]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PTHR32018:SF1]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PF14686]: Polysaccharide lyase family 4, domain II;
[PF06045]: Rhamnogalacturonate lyase family;
[PF14683]: Polysaccharide lyase family 4, domain III"
"Mpcki1_Rep.Up"	73	"Mp2g15110"	""	""	"[K14445]: SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5;
[KOG1281]: Na+/dicarboxylate, Na+/tricarboxylate and phosphate transporters; [P];
[PTHR10283:SF82]: PROTEIN I'M NOT DEAD YET-RELATED;
[PTHR10283]: SOLUTE CARRIER FAMILY 13 MEMBER;
[PF00939]: Sodium:sulfate symporter transmembrane region"
"Mpcki1_Rep.Up"	74	"Mp2g15390"	""	""	"[KOG2547]: Ceramide glucosyltransferase; [IM];
[PTHR12726]: CERAMIDE GLUCOSYLTRANSFERASE;
[PTHR12726:SF2]: NUCLEOTIDE-DIPHOSPHO-SUGAR TRANSFERASE DOMAIN PROTEIN;
[PF13506]: Glycosyl transferase family 21"
"Mpcki1_Rep.Up"	75	"Mp2g15440"	""	""	"[K12501]: HST; homogentisate solanesyltransferase [EC:2.5.1.117];
[PTHR43009:SF7]: HOMOGENTISATE SOLANESYLTRANSFERASE, CHLOROPLASTIC;
[PTHR43009]: HOMOGENTISATE SOLANESYLTRANSFERASE, CHLOROPLASTIC;
[PF01040]: UbiA prenyltransferase family"
"Mpcki1_Rep.Up"	76	"Mp2g15930"	""	""	"[K01809]: manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8];
[KOG2757]: Mannose-6-phosphate isomerase; [G];
[PTHR10309]: MANNOSE-6-PHOSPHATE ISOMERASE;
[PF01238]: Phosphomannose isomerase type I"
"Mpcki1_Rep.Up"	77	"Mp2g16540"	""	""	"[PTHR33116:SF50]: PROTEIN HEAT-STRESS-ASSOCIATED 32;
[PTHR33116]: REVERSE TRANSCRIPTASE ZINC-BINDING DOMAIN-CONTAINING PROTEIN-RELATED-RELATED;
[PF02679]: (2R)-phospho-3-sulfolactate synthase (ComA)"
"Mpcki1_Rep.Up"	78	"Mp2g17680"	"MpCYP823A2"	"Mp2g17680 [MpCYP823A2]"	"[K05280]: CYP75B1; flavonoid 3'-monooxygenase [EC:1.14.14.82];
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47949]: CYTOCHROME P450 703A2-RELATED-RELATED;
[PF00067]: Cytochrome P450"
"Mpcki1_Rep.Up"	79	"Mp2g17750"	""	""	"[K08968]: msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14];
[PTHR21021]: GAF/PUTATIVE CYTOSKELETAL PROTEIN;
[PTHR21021:SF15]: FREE METHIONINE-R-SULFOXIDE REDUCTASE;
[PF13185]: GAF domain"
"Mpcki1_Rep.Up"	80	"Mp2g18130"	"MpCYP829-like8"	"Mp2g18130 [MpCYP829-like8]"	"[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47950]: CYTOCHROME P450, FAMILY 76, SUBFAMILY C, POLYPEPTIDE 5-RELATED;
[PF00067]: Cytochrome P450"
"Mpcki1_Rep.Up"	81	"Mp2g18140"	"MpCYP829-like9"	"Mp2g18140 [MpCYP829-like9]"	"[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47950]: CYTOCHROME P450, FAMILY 76, SUBFAMILY C, POLYPEPTIDE 5-RELATED;
[PF00067]: Cytochrome P450"
"Mpcki1_Rep.Up"	82	"Mp2g18620"	""	""	""
"Mpcki1_Rep.Up"	83	"Mp2g18890"	""	""	""
"Mpcki1_Rep.Up"	84	"Mp2g18980"	""	""	"[K01620]: ltaE; threonine aldolase [EC:4.1.2.48];
[KOG1368]: Threonine aldolase; [E];
[PTHR48097]: L-THREONINE ALDOLASE-RELATED;
[PF01212]: Beta-eliminating lyase"
"Mpcki1_Rep.Up"	85	"Mp2g19160"	""	""	"[K08716]: SLC14A; solute carrier family 14 (urea transporter);
[PTHR13398]: GDP-FUCOSE PROTEIN O-FUCOSYLTRANSFERASE 2;
[PTHR13398:SF0]: GDP-FUCOSE PROTEIN O-FUCOSYLTRANSFERASE 2;
[PF10250]: GDP-fucose protein O-fucosyltransferase"
"Mpcki1_Rep.Up"	86	"Mp2g19520"	""	""	"[PTHR33982:SF1]: OS07G0154300 PROTEIN;
[PTHR33982]: OUTER ENVELOPE MEMBRANE PROTEIN 7-RELATED"
"Mpcki1_Rep.Up"	87	"Mp2g19650"	"MpCYP829-like14"	"Mp2g19650 [MpCYP829-like14]"	"[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47949]: CYTOCHROME P450 703A2-RELATED-RELATED;
[PF00067]: Cytochrome P450"
"Mpcki1_Rep.Up"	88	"Mp2g20100"	""	""	"[KOG2764]: Putative transcriptional regulator DJ-1; C-term missing; [RV];
[PTHR43130]: ARAC-FAMILY TRANSCRIPTIONAL REGULATOR;
[PTHR43130:SF2]: THIJ/PFPI FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_5G14240);
[PF01965]: DJ-1/PfpI family"
"Mpcki1_Rep.Up"	89	"Mp2g20390"	""	""	"[PTHR35126]: SLR0598 PROTEIN;
[PF11267]: Domain of unknown function (DUF3067)"
"Mpcki1_Rep.Up"	90	"Mp2g22350"	""	""	"[K14157]: AASS; alpha-aminoadipic semialdehyde synthase [EC:1.5.1.8 1.5.1.9];
[KOG0172]: Lysine-ketoglutarate reductase/saccharopine dehydrogenase; [E];
[PTHR11133]: SACCHAROPINE DEHYDROGENASE;
[PF04455]: LOR/SDH bifunctional enzyme conserved region;
[PF16653]: Saccharopine dehydrogenase C-terminal domain;
[PF03435]: Saccharopine dehydrogenase NADP binding domain;
[PF05222]: Alanine dehydrogenase/PNT, N-terminal domain"
"Mpcki1_Rep.Up"	91	"Mp2g22390"	"MpGST29"	"Mp2g22390 [MpGST29]"	"[K00799]: GST, gst; glutathione S-transferase [EC:2.5.1.18];
[KOG0867]: Glutathione S-transferase; [O];
[PTHR43900]: GLUTATHIONE S-TRANSFERASE RHO;
[PF02798]: Glutathione S-transferase, N-terminal domain;
[PF00043]: Glutathione S-transferase, C-terminal domain"
"Mpcki1_Rep.Up"	92	"Mp2g22400"	""	""	""
"Mpcki1_Rep.Up"	93	"Mp2g22410"	"MpGST30"	"Mp2g22410 [MpGST30]"	"[K00799]: GST, gst; glutathione S-transferase [EC:2.5.1.18];
[KOG0867]: Glutathione S-transferase; [O];
[PTHR43900]: GLUTATHIONE S-TRANSFERASE RHO;
[PF02798]: Glutathione S-transferase, N-terminal domain;
[PF00043]: Glutathione S-transferase, C-terminal domain"
"Mpcki1_Rep.Up"	94	"Mp2g22900"	"MpDIR24"	"Mp2g22900 [MpDIR24]"	"[PTHR21495:SF78]: DIRIGENT PROTEIN 19;
[PTHR21495]: NUCLEOPORIN-RELATED;
[PF03018]: Dirigent-like protein"
"Mpcki1_Rep.Up"	95	"Mp2g24440"	"MpGH19.3"	"Mp2g24440 [MpGH19.3]"	"[K20547]: CHIB; basic endochitinase B [EC:3.2.1.14];
[KOG4742]: Predicted chitinase; [R];
[PTHR22595:SF143]: BASIC ENDOCHITINASE B;
[PTHR22595]: CHITINASE-RELATED;
[PF00187]: Chitin recognition protein;
[PF00182]: Chitinase class I"
"Mpcki1_Rep.Up"	96	"Mp2g24470"	"MpPR5b"	"Mp2g24470 [MpPR5b]"	"[PTHR31013:SF2]: THAUMATIN FAMILY;
[PTHR31013]: THAUMATIN FAMILY PROTEIN-RELATED;
[PF00314]: Thaumatin family"
"Mpcki1_Rep.Up"	97	"Mp2g24490"	""	""	""
"Mpcki1_Rep.Up"	98	"Mp2g24840"	""	""	""
"Mpcki1_Rep.Up"	99	"Mp2g24940"	""	""	"[KOG1187]: Serine/threonine protein kinase; [T];
[PTHR48006]: LEUCINE-RICH REPEAT-CONTAINING PROTEIN DDB_G0281931-RELATED;
[PF00069]: Protein kinase domain"
"Mpcki1_Rep.Up"	100	"Mp2g25530"	"MpDOXC11"	"Mp2g25530 [MpDOXC11]"	"[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47990:SF176]: 2-OXOGLUTARATE-DEPENDENT DIOXYGENASE ANS-RELATED;
[PTHR47990]: 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN-RELATED;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal;
[PF03171]: 2OG-Fe(II) oxygenase superfamily"
"Mpcki1_Rep.Up"	101	"Mp2g25540"	"MpDOXC12"	"Mp2g25540 [MpDOXC12]"	"[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47990:SF176]: 2-OXOGLUTARATE-DEPENDENT DIOXYGENASE ANS-RELATED;
[PTHR47990]: 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN-RELATED;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal;
[PF03171]: 2OG-Fe(II) oxygenase superfamily"
"Mpcki1_Rep.Up"	102	"Mp2g25680"	""	""	""
"Mpcki1_Rep.Up"	103	"Mp2g26160"	""	""	"[KOG1187]: Serine/threonine protein kinase; [T];
[KOG0444]: Cytoskeletal regulator Flightless-I (contains leucine-rich and gelsolin repeats); C-term missing; [Z];
[PTHR48006]: LEUCINE-RICH REPEAT-CONTAINING PROTEIN DDB_G0281931-RELATED;
[PF07714]: Protein tyrosine and serine/threonine kinase"
"Mpcki1_Rep.Up"	104	"Mp3g01070"	""	""	"[PTHR47679]: PROTEIN TORNADO 1"
"Mpcki1_Rep.Up"	105	"Mp3g01970"	""	""	""
"Mpcki1_Rep.Up"	106	"Mp3g01980"	""	""	"[KOG1603]: Copper chaperone; [P];
[PTHR22814:SF272];
[PTHR22814]: COPPER TRANSPORT PROTEIN ATOX1-RELATED;
[PF00403]: Heavy-metal-associated domain"
"Mpcki1_Rep.Up"	107	"Mp3g02460"	""	""	""
"Mpcki1_Rep.Up"	108	"Mp3g02550"	""	""	"[K03231]: EEF1A; elongation factor 1-alpha;
[KOG0052]: Translation elongation factor EF-1 alpha/Tu; N-term missing; [J]"
"Mpcki1_Rep.Up"	109	"Mp3g03120"	""	""	"[K13448]: CML; calcium-binding protein CML;
[KOG0027]: Calmodulin and related proteins (EF-Hand superfamily); [T];
[PTHR23050]: CALCIUM BINDING PROTEIN;
[PF13499]: EF-hand domain pair"
"Mpcki1_Rep.Up"	110	"Mp3g04360"	"MpBZIP7"	"Mp3g04360 [MpBZIP7]"	"[KOG4343]: bZIP transcription factor ATF6; N-term missing; C-term missing; [K];
[PTHR37616]: BZIP TRANSCRIPTION FACTOR 60-LIKE;
[PTHR37616:SF2]: BZIP TRANSCRIPTION FACTOR 60-LIKE;
[PF00170]: bZIP transcription factor"
"Mpcki1_Rep.Up"	111	"Mp3g05150"	""	""	"[PTHR42773]: METALLO-BETA-LACTAMASE-RELATED;
[PTHR42773:SF1]: METALLO-BETA-LACTAMASE FAMILY PROTEIN;
[PF13370]: 4Fe-4S single cluster domain of Ferredoxin I"
"Mpcki1_Rep.Up"	112	"Mp3g05290"	""	""	""
"Mpcki1_Rep.Up"	113	"Mp3g06800"	""	""	"[PTHR33919]: OS09G0127700 PROTEIN;
[PTHR33919:SF1]: OS09G0127700 PROTEIN"
